Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA20,MA50,EMA20,EMA50,RSI,MACD,Signal Line,Volatility,Upper Band,Lower Band,Lag_1,Lag_2,Lag_3
2016-01-25,402.3169860839844,402.3169860839844,388.5539855957031,391.72601318359375,391.72601318359375,59062400,-0.02790522118354022,413.9717529296875,427.5406799316406,407.24990359365677,407.32228350602077,37.88263863698883,-0.07237991236399921,5.0406090697718815,0.05258711878546199,473.1872643310068,354.7562415283682,402.97100830078125,387.4909973144531,382.49200439453125
2016-01-26,392.00201416015625,397.7659912109375,390.57501220703125,392.15301513671875,392.15301513671875,58147000,0.0010900525845978226,412.12415313720703,427.47302001953125,405.812104692996,406.7274102366364,40.179289812763415,-0.9153055436403861,3.849426147089428,0.052591512569613114,471.6566017409107,352.5917045335034,391.72601318359375,402.97100830078125,387.4909973144531
2016-01-27,392.4440002441406,396.8429870605469,391.7820129394531,394.97198486328125,394.97198486328125,47424400,0.007188443331437089,408.97035217285156,427.0611999511719,404.77971232826127,406.2664131631715,41.5447680738033,-1.4867008349102093,2.782200750689501,0.049996840299614445,464.8288230448227,353.11188130088044,392.15301513671875,391.72601318359375,402.97100830078125
2016-01-28,395.14599609375,395.50201416015625,379.7349853515625,380.28900146484375,380.28900146484375,59247900,-0.037174746465929664,405.3233016967773,426.31572021484374,402.4472636746025,405.2476911357861,39.30241286198315,-2.800427461183631,1.6656751083148746,0.05047245029817517,458.4735051135001,352.17309828005455,394.97198486328125,392.15301513671875,391.72601318359375
2016-01-29,380.1080017089844,384.3789978027344,365.4519958496094,379.4739990234375,379.4739990234375,86125296,-0.0021431133644858047,401.9164520263672,425.5956201171875,400.25933370782485,404.2369581117725,54.4903553545709,-3.9776244039476296,0.5370152058623738,0.05047198478419145,452.31755843206,351.5153456206744,380.28900146484375,394.97198486328125,392.15301513671875
2016-01-30,378.864990234375,380.9169921875,376.4909973144531,378.2550048828125,378.2550048828125,30284400,-0.003212325860960319,398.42965240478514,424.12196044921876,398.16368334353797,403.21805798514663,46.835250719904494,-5.054374641608661,-0.5812627636318332,0.05044703253682081,444.90575759141205,351.95354721815823,379.4739990234375,380.28900146484375,394.97198486328125
2016-01-31,378.2929992675781,380.34698486328125,367.8349914550781,368.7669982910156,368.7669982910156,37894300,-0.025083624722259446,394.4466018676758,422.7973602294922,395.36399905282155,401.8670360363572,45.51569638241614,-6.503036983535651,-1.765617607612597,0.05056187822053825,436.3057094855176,352.587494249834,378.2550048828125,379.4739990234375,380.28900146484375
2016-02-01,369.3500061035156,378.0719909667969,367.9570007324219,373.0559997558594,373.0559997558594,51656700,0.011630654274163321,391.3149017333984,421.5833801269531,393.2394276912061,400.73719147633767,45.30545191403376,-7.4977637851315535,-2.9120468431163884,0.050523855744986204,429.38206421836503,353.2477392484318,368.7669982910156,378.2550048828125,379.4739990234375
2016-02-02,372.9200134277344,375.88299560546875,372.9200134277344,374.447998046875,374.447998046875,40378700,0.0037313387049842106,388.4187515258789,420.1886999511719,391.44976772507937,399.70624271439794,48.02972550525132,-8.256474989318576,-3.9809324723568262,0.05057405024766018,421.86754166229036,354.96996138946747,373.0559997558594,368.7669982910156,378.2550048828125
2016-02-03,374.64599609375,374.95001220703125,368.0450134277344,369.9490051269531,369.9490051269531,45933400,-0.012015000596581338,385.4009017944336,418.281259765625,389.4020760490674,398.53929222077267,26.95497149737129,-9.13721617170529,-5.012189212226519,0.05059142911097768,413.38151179222365,357.42029179664354,374.447998046875,373.0559997558594,368.7669982910156
2016-02-04,370.17401123046875,391.6080017089844,369.9930114746094,389.593994140625,389.593994140625,69285504,0.053101883614825374,386.66405181884767,416.9744598388672,389.42035396254903,398.1884962176296,41.29914464909132,-8.76814225508059,-5.763379820797334,0.03866216167217548,412.8639878569538,360.4641157807415,369.9490051269531,374.447998046875,373.0559997558594
2016-02-05,388.89801025390625,391.093994140625,385.5719909667969,386.54901123046875,386.54901123046875,43825000,-0.007815785037633693,386.61470184326174,415.5838800048828,389.14689274996994,397.7320458259763,52.156951569022446,-8.58515307600635,-6.327734471839137,0.03607646469672509,412.81144046500316,360.4179632215203,389.593994140625,369.9490051269531,374.447998046875
2016-02-06,386.5889892578125,386.6310119628906,372.3869934082031,376.5220031738281,376.5220031738281,49249300,-0.025939810387103357,386.3258514404297,413.8420001220703,387.9445223141469,396.90027944746066,44.464182413746585,-8.955757133313739,-6.853339004134058,0.0364353028654161,412.8483224824787,359.8033803983807,386.54901123046875,389.593994140625,369.9490051269531
2016-02-07,376.5140075683594,380.8710021972656,374.90301513671875,376.6199951171875,376.6199951171875,37076300,0.00026025555620479146,385.79845123291017,412.1279602050781,386.8659959144365,396.1049741796068,34.25694578148064,-9.238978265170317,-7.33046685634131,0.0363097496715671,412.6676407796338,358.9292616861865,376.5220031738281,386.54901123046875,389.593994140625
2016-02-08,376.7569885253906,379.8789978027344,373.3340148925781,373.4469909667969,373.4469909667969,47671100,-0.00842494873221833,385.4633514404297,410.7432000732422,385.5879954432327,395.21642581832015,37.91372547753504,-9.628430375087419,-7.7900595600905325,0.03612994330153684,412.7924363245176,358.13426655634174,376.6199951171875,376.5220031738281,386.54901123046875
2016-02-09,373.4230041503906,377.2460021972656,372.89801025390625,376.02899169921875,376.02899169921875,55318500,0.006913968501225387,383.25330047607423,409.4909997558594,384.677614134279,394.46397742149264,39.634042980644274,-9.786363287213646,-8.189320305515155,0.02635006027915689,405.40243473646666,361.1041662156818,373.4469909667969,376.6199951171875,376.5220031738281
2016-02-10,376.14599609375,385.4830017089844,375.7829895019531,381.64898681640625,381.64898681640625,85130896,0.014945643131907493,381.82265014648436,408.39253967285157,384.38917343733874,393.9614287703128,41.73254351811172,-9.572255332974066,-8.465907311006937,0.026338888236339123,399.95923037545344,363.6860699175153,376.02899169921875,373.4469909667969,376.6199951171875
2016-02-11,382.114013671875,383.1300048828125,376.39898681640625,379.65399169921875,379.65399169921875,74375600,-0.005227303585499055,381.6807495117188,407.13759948730467,383.938203747994,393.4003528067405,49.532303598079594,-9.46214905874649,-8.665155660554849,0.021570926628470807,399.83967456080626,363.5218244626313,381.64898681640625,376.02899169921875,373.4469909667969
2016-02-12,379.6860046386719,384.9540100097656,379.6000061035156,384.26300048828125,384.26300048828125,67042800,0.012140024574571084,381.5193496704102,405.72315979003906,383.9691367708785,393.04202526484016,53.34049714710483,-9.07288849396167,-8.746702227236213,0.021541920415108527,399.5175027765871,363.52119656423326,379.65399169921875,381.64898681640625,376.02899169921875
2016-02-13,384.6409912109375,391.8599853515625,384.6409912109375,391.8599853515625,391.8599853515625,61911700,0.019770274144603528,380.9637985229492,404.4472991943359,384.72064615951507,392.99567075843714,58.71455402144625,-8.275024598922073,-8.652366701573385,0.01997832287825255,396.7202778525592,365.20731919333923,384.26300048828125,379.65399169921875,381.64898681640625
2016-02-14,392.9320068359375,407.2300109863281,392.9320068359375,407.2300109863281,407.2300109863281,74469800,0.03922325884072131,381.73899841308594,404.24641967773437,386.8643951906401,393.5538801791388,72.91074821364819,-6.689484988498691,-8.259790358958446,0.02087586172784126,400.88572549072853,362.59227133544334,391.8599853515625,384.26300048828125,379.65399169921875
2016-02-15,407.5679931640625,410.3810119628906,397.7489929199219,400.18499755859375,400.18499755859375,74070496,-0.017299838513058163,382.1405975341797,403.79365966796877,388.13302398758805,393.81392399794095,65.64587046228871,-5.6809000103529,-7.744012289237337,0.021325076214843773,402.5052418320899,361.77595323626946,407.2300109863281,391.8599853515625,384.26300048828125
2016-02-16,401.4320068359375,408.94500732421875,401.4320068359375,407.4880065917969,407.4880065917969,73093104,0.018249082493738022,382.76639862060546,403.49783996582033,389.9763556641794,394.35016253103333,67.8386359359898,-4.373806866853954,-7.069971204760661,0.021629027626391746,405.4306673117981,360.1021299294128,400.18499755859375,407.2300109863281,391.8599853515625
2016-02-17,407.656005859375,421.1669921875,406.78399658203125,416.3219909667969,416.3219909667969,83193600,0.021679127316867275,384.56804809570315,403.16461975097656,392.4854637882382,395.2118028618476,73.91765733979554,-2.726339073609438,-6.201244778530416,0.019991603584792243,411.69290394153006,357.44319224987623,407.4880065917969,400.18499755859375,407.2300109863281
2016-02-18,416.5719909667969,425.9960021972656,415.63800048828125,422.37298583984375,422.37298583984375,76752600,0.014534410875089776,386.71299743652344,403.0796795654297,395.33189445981964,396.2769472923573,69.66369847465198,-0.9450528325376695,-5.1500063893318675,0.020037850653513694,418.52195810888145,354.9040367641654,416.3219909667969,407.4880065917969,400.18499755859375
2016-02-19,422.7300109863281,423.10400390625,417.60400390625,420.7850036621094,420.7850036621094,55711300,-0.003759667949825962,388.8394973754883,402.8840399169922,397.756000098133,397.2380475421515,70.90313653720956,0.5179525559814806,-4.016414600269198,0.02005082900097013,423.79818376205657,353.88081098892,422.37298583984375,416.3219909667969,407.4880065917969
2016-02-20,421.60101318359375,441.9840087890625,421.60101318359375,437.16400146484375,437.16400146484375,93992096,0.03892486105775461,392.2593475341797,402.9406396484375,401.5091430854388,398.8037712253943,84.36041346267905,2.7053718600444654,-2.6720573082064654,0.02001546546637074,432.0044996509546,352.51419541740484,420.7850036621094,422.37298583984375,416.3219909667969
2016-02-21,437.77301025390625,448.0459899902344,429.0769958496094,438.7980041503906,438.7980041503906,89820704,0.003737733848330871,395.54644775390625,403.0478399658203,405.06046318686276,400.37217251657063,84.62798500702435,4.688290670292133,-1.1999877125067457,0.020033091069014627,439.27875242529336,351.81414308251914,437.16400146484375,420.7850036621094,422.37298583984375
2016-02-22,438.989013671875,439.0450134277344,432.9169921875,437.74798583984375,437.74798583984375,85385200,-0.0023929423119869453,398.71144714355466,403.2025799560547,408.17356058238477,401.83789068611077,86.67761010602835,6.335669896273998,0.3071438092494031,0.02015363072589965,445.09639151457264,352.3265027725367,438.7980041503906,437.16400146484375,420.7850036621094
2016-02-23,438.2550048828125,439.8580017089844,417.8210144042969,420.7359924316406,420.7359924316406,85244896,-0.03886252811778146,401.25079650878905,402.95547973632813,409.3699826632663,402.5789927153472,71.89651878953255,6.7909899479190585,1.6039130369833343,0.022335114538747897,446.55389545205475,355.94769756552336,437.74798583984375,438.7980041503906,437.16400146484375
2016-02-24,420.95599365234375,425.54998779296875,413.9070129394531,424.9549865722656,424.9549865722656,67743696,0.01002765205857803,403.0188461303711,402.81537963867186,410.8542687498377,403.45648267052053,71.50547134692155,7.397786079317143,2.762687645450096,0.019523824568938922,449.1587906280409,356.87890163270134,420.7359924316406,437.74798583984375,438.7980041503906
2016-02-25,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,424.54400634765625,70798000,-0.0009671147241367972,404.9185958862305,402.72415954589843,412.15805328296324,404.2834443833494,72.64839220859685,7.874608899613861,3.7850718962828496,0.019355146566627478,451.33126396120696,358.505927811254,424.9549865722656,420.7359924316406,437.74798583984375
2016-02-26,424.6289978027344,432.1520080566406,421.6199951171875,432.1520080566406,432.1520080566406,61486000,0.017920407767467728,407.7000961303711,402.20623962402345,414.0622394518849,405.3763292332824,73.45178582904045,8.685910218602544,4.765239560746789,0.018125462612149135,453.6123745897766,361.7878176709656,424.54400634765625,424.9549865722656,420.7359924316406
2016-02-27,432.8389892578125,434.2309875488281,428.1029968261719,432.5190124511719,432.5190124511719,41893600,0.0008492483841082699,410.4950469970703,401.7920196533203,415.8200273565789,406.44074818300356,71.42858521461959,9.379279173575355,5.688047483312502,0.018114291739202096,455.23164018957505,365.75845380456553,432.1520080566406,424.54400634765625,424.9549865722656
2016-02-28,432.5710144042969,435.6830139160156,423.82000732421875,433.5039978027344,433.5039978027344,53033400,0.0022773226683849845,413.4978973388672,401.5098797607422,417.5042150181175,407.5020520896597,66.32209281691871,10.002162928457835,6.550870572341569,0.01778667590114863,455.7577060857654,371.23808859196896,432.5190124511719,432.1520080566406,424.54400634765625
2016-02-29,433.43798828125,441.5069885253906,431.6929931640625,437.6969909667969,437.6969909667969,60694700,0.009672328710496725,416.58129730224607,401.3039996337891,419.42733653703937,408.6861673397435,74.15953164991357,10.741169197295847,7.388930297332426,0.017791490965900342,456.2496977016839,376.91289690280826,433.5039978027344,432.5190124511719,432.1520080566406
2016-03-01,437.9169921875,439.65301513671875,432.3190002441406,435.12298583984375,435.12298583984375,74895800,-0.005880792374806099,419.25499725341797,401.0378991699219,420.9221602801636,409.7229053201396,68.95274867734723,11.199254960024007,8.150995229870743,0.017958227191083264,456.1190973853642,382.3908971214717,437.6969909667969,433.5039978027344,432.5190124511719
2016-03-02,435.1310119628906,435.9169921875,423.989013671875,423.989013671875,423.989013671875,74955296,-0.02558810389315269,421.4717483520508,400.80387939453124,421.2142415555647,410.28236054961945,55.09742058137859,10.931881005945229,8.707172385085642,0.019205600642899532,453.29679801898004,389.6466986851215,435.12298583984375,437.6969909667969,433.5039978027344
2016-03-03,423.9119873046875,425.37298583984375,419.4110107421875,421.6510009765625,421.6510009765625,100484000,-0.005514323767648155,423.34114837646484,400.5894793701172,421.2558376908978,410.7281895859702,49.495058583278414,10.527648104927607,9.071267529054035,0.019300122580404304,449.9241210423024,396.7581757106273,423.989013671875,435.12298583984375,437.6969909667969
2016-03-04,421.83599853515625,425.1780090332031,410.9389953613281,410.9389953613281,410.9389953613281,90856096,-0.02540490972492626,424.29509887695315,400.20213928222654,420.2732812785578,410.7364564791215,43.89326414357229,9.536824799436317,9.164378983130492,0.020087047154936727,447.2419845167491,401.3482132371572,421.6510009765625,423.989013671875,435.12298583984375
2016-03-05,410.781005859375,411.2569885253906,394.0350036621094,400.57000732421875,400.57000732421875,135384992,-0.025232426598970514,423.9620986938477,400.9269195556641,418.3967789971922,410.3377721985371,25.47515265751703,8.059006798655105,8.943304546235415,0.01904046810347019,448.11338884014185,399.8108085475535,410.9389953613281,421.6510009765625,423.989013671875
2016-03-06,400.5249938964844,411.9070129394531,395.77801513671875,407.7070007324219,407.7070007324219,91212496,0.017817093835551523,424.33819885253905,401.33033935546877,417.3787048767379,410.234604690062,30.594550115999553,7.144100186675928,8.583463674323518,0.019043596220026965,447.1262452087085,401.5501524963696,400.57000732421875,410.9389953613281,421.6510009765625
2016-03-07,407.7569885253906,415.9169921875,406.3089904785156,414.3210144042969,414.3210144042969,85762400,0.016222467752560865,424.6798492431641,401.9707794189453,417.08749626031494,410.39485605140453,36.327672084267945,6.6926402089104045,8.205298981240896,0.018952742819197663,446.5922683353004,402.7674301510278,407.7070007324219,400.57000732421875,410.9389953613281
2016-03-08,414.4649963378906,416.2430114746094,411.093994140625,413.97198486328125,413.97198486328125,70311696,-0.0008424133193375427,424.5623489379883,402.50685913085937,416.7907808891689,410.5351356126546,45.09925401944617,6.255645276514315,7.81536824029558,0.018318045053988947,446.68764031474603,402.4370575612306,414.3210144042969,407.7070007324219,400.57000732421875
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,414.8599853515625,70012304,0.0021450738715436124,424.1866989135742,403.2010791015625,416.60689559987304,410.7047375632,42.31489255722947,5.902158036673029,7.4327261995710705,0.018003058655832852,446.71985928469877,401.65353854244967,413.97198486328125,414.3210144042969,407.7070007324219
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,417.1310119628906,81022896,0.005474200191670997,424.0039993286133,403.13909912109375,416.65681144396996,410.9567483239722,44.51206645462806,5.700063119997765,7.08619358365641,0.018039976214878576,446.71186653696066,401.29613212026595,414.8599853515625,413.97198486328125,414.3210144042969
2016-03-11,417.2380065917969,423.9259948730469,417.01300048828125,421.69000244140625,421.69000244140625,73969696,0.010929397114499917,423.2302993774414,403.36765930175784,417.1361629675353,411.3776602501461,41.88866316582979,5.758502717389206,6.82065541040297,0.015782682372480428,445.08879670409243,401.37180205079034,417.1310119628906,414.8599853515625,413.97198486328125
2016-03-12,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,411.6239929199219,92712896,-0.02387063829639413,421.871598815918,403.95029907226564,416.61119439157216,411.3873203548432,35.91771540082253,5.223874036728944,6.501299135668165,0.01647597103004859,443.0224486130637,400.72074901877227,421.69000244140625,417.1310119628906,414.8599853515625
2016-03-13,411.64801025390625,416.60400390625,411.6419982910156,414.06500244140625,414.06500244140625,74322800,0.00593019251421345,420.6874496459961,404.4817791748047,416.36869992012777,411.49232749549276,37.15117820083373,4.876372424635008,6.176313793461534,0.01659839426653788,440.7179091925035,400.65699009948867,411.6239929199219,421.69000244140625,417.1310119628906
2016-03-14,414.20098876953125,416.6839904785156,414.20098876953125,416.43798828125,416.43798828125,95259400,0.00573095003405788,420.47254943847656,404.75111877441407,416.37529881166324,411.68627497728716,35.60176743490035,4.689023834376087,5.878855801644445,0.014315313694318939,440.5928384618003,400.35226041515284,414.06500244140625,411.6239929199219,421.69000244140625
2016-03-15,416.38800048828125,418.1310119628906,414.9849853515625,416.8299865722656,416.8299865722656,66781700,0.0009413125172212933,420.06629943847656,405.2531982421875,416.41860240791107,411.8879891574824,37.23323276249479,4.530613250428644,5.609207291401285,0.014109150546220762,440.13354892687545,399.9990499500777,416.43798828125,414.06500244140625,411.6239929199219
2016-03-16,416.88800048828125,417.6860046386719,415.9119873046875,417.010986328125,417.010986328125,65185800,0.0004342292102057499,419.6896484375,405.75035766601565,416.4750199241219,412.08889100731153,44.251095695059874,4.386128916810378,5.364591616483104,0.014112119741715078,439.6856830135846,399.69361386141543,416.8299865722656,416.43798828125,414.06500244140625
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,420.6210021972656,83528600,0.008656884320788816,419.11309814453125,406.2633380126953,416.86987537870704,412.42348360299604,49.168847300471384,4.4463917757109925,5.180951648328682,0.013608404396082494,438.24232874996557,399.98386753909693,417.010986328125,416.8299865722656,416.43798828125
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,409.5480041503906,104940000,-0.026325357005549388,417.9645477294922,406.84851806640626,416.1725543093436,412.3107197028939,48.88404770928635,3.8618346064496905,4.917128239952883,0.014699339755719965,436.45235068166636,399.47674477731806,420.6210021972656,417.010986328125,416.8299865722656
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,410.4440002441406,58423000,0.0021877681850965836,416.8115478515625,407.4679180908203,415.6269777317052,412.23751501823693,59.341514074157914,3.3894627134682764,4.611595134655962,0.014697782528857766,434.05311651278316,399.5699791903419,409.5480041503906,420.6210021972656,417.010986328125
2016-03-20,410.4010009765625,414.625,410.4010009765625,413.7550048828125,413.7550048828125,45947900,0.008066885218695807,415.6144485473633,408.1779180908203,415.44869460323923,412.2970244246909,56.16840168299593,3.151670178548329,4.319610143434436,0.014631314503229579,429.80503336481314,401.4238637299134,410.4440002441406,409.5480041503906,420.6210021972656
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,413.3070068359375,61655400,-0.0010827616381386962,414.52364959716795,409.06871826171874,415.2447243396867,412.33663157807314,48.81701656183934,2.9080927616135455,4.037306667070258,0.014615848757919958,425.35697756817797,403.6903216261579,413.7550048828125,410.4440002441406,409.5480041503906
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,418.0889892578125,66813300,0.011570049243740943,414.22864837646483,409.9693780517578,415.51560671284153,412.56221423218057,54.352839900053695,2.953392480660966,3.8205238297883994,0.01386437479560311,424.2690168047034,404.18827994822624,413.3070068359375,413.7550048828125,410.4440002441406
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,418.0409851074219,61444200,-0.0001148180211008043,414.0481475830078,410.84123779296874,415.7561189408968,412.777067991994,53.42403654933588,2.9790509489027954,3.652229253611279,0.013816301926068949,423.64676287603083,404.44953228998475,418.0889892578125,413.3070068359375,413.7550048828125
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,416.3940124511719,68346704,-0.0039397396784595085,414.3208984375,411.77013793945315,415.8168707037801,412.91890895117746,49.195888810901025,2.8979617526026686,3.501375753409557,0.012541537950585314,423.85733402562863,404.7844628493713,418.0409851074219,418.0889892578125,413.3070068359375
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,417.177001953125,52560000,0.001880405285714648,415.1512481689453,412.3217980957031,415.9464070132415,413.0858929904695,44.6338918055106,2.8605140227720085,3.3732034072820474,0.010951489229929674,422.218784403893,408.0837119339976,416.3940124511719,418.0409851074219,418.0889892578125
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,417.94500732421875,44650400,0.0018409580765432754,415.6631484985352,412.9497180175781,416.13674990000123,413.27644649375384,59.64953146939806,2.8603034062473967,3.2706234070751172,0.010307748158405305,421.893976042225,409.43232095484535,417.177001953125,416.3940124511719,418.0409851074219
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,426.7650146484375,71229400,0.0211032723675455,416.2853485107422,413.9545782470703,417.1489655903285,413.80540995080025,66.22716170309668,3.3435556395282333,3.285209853565741,0.010729013102277897,424.2075718484016,408.36312517308284,417.94500732421875,417.177001953125,416.3940124511719
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,424.2309875488281,68522800,-0.005937757343340011,416.79829864501954,414.90679809570315,417.82344387209037,414.21425613111506,59.916523824650326,3.609187740975301,3.350005431047653,0.010848290378846966,425.3900557590873,408.20654153095177,426.7650146484375,417.94500732421875,417.177001953125
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,416.5159912109375,75411504,-0.01818583876313995,416.88109893798827,415.76817810058594,417.6989245710282,414.3045202518924,49.66321072226554,3.3944043191357878,3.35888520866528,0.011683473697504713,425.4259946166015,408.33620325937505,424.2309875488281,426.7650146484375,417.94500732421875
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,414.8160095214844,66034100,-0.004081431986586503,416.76534881591795,416.5439184570312,417.4243612329764,414.3245786546215,47.71997740423905,3.0997825783549047,3.307064682603205,0.011654562806923473,425.35857229314297,408.1721253386929,416.5159912109375,424.2309875488281,426.7650146484375
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,416.72900390625,60215200,0.004611669609792424,416.51729888916014,417.24551879882813,417.35813672566917,414.4188698409599,45.80946441397956,2.939266884709241,3.2335051230244125,0.011419910531689895,424.7925010143864,408.2420967639339,414.8160095214844,416.5159912109375,424.2309875488281
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,417.9599914550781,51235700,0.0029539281818384833,416.83409881591797,418.01163879394534,417.41545622370813,414.5577373552391,61.49305856688259,2.8577188684690213,3.1583478721133345,0.010024191052907961,424.7998780347185,408.8683195971174,416.72900390625,414.8160095214844,416.5159912109375
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,420.87298583984375,45681200,0.006969553173317822,417.1744979858398,418.74383850097655,417.7447447585782,414.80539415855696,63.504519592276424,2.939350600021214,3.1145484176949108,0.010054768936067469,425.2234543083208,409.12554166335883,417.9599914550781,416.72900390625,414.8160095214844
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,420.90399169921875,38053700,7.367034810545903e-05,417.3977981567383,419.3247186279297,418.04562541959154,415.0445548464261,60.11660145622263,3.001070573165464,3.0918528487890216,0.0099900120054835,425.60692635485685,409.18866995861976,420.87298583984375,417.9599914550781,416.72900390625
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,421.4440002441406,50634300,0.001282973209025151,417.62849884033204,419.60899841308594,418.3692801647867,415.2955134894737,61.48483164700359,3.0737666753129815,3.0882356140938136,0.00999095239060747,426.0275760785061,409.22942160215797,420.90399169921875,420.87298583984375,417.9599914550781
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,424.0299987792969,60718000,0.006136043065408936,417.9794494628906,420.0858984375,418.90839622331146,415.63804232436877,58.9395020604364,3.2703538989426875,3.1246592710635888,0.010067086653406202,426.8435808583067,409.1153180674745,421.4440002441406,420.90399169921875,420.87298583984375
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,423.4129943847656,59091000,-0.0014550960929827772,418.1190490722656,420.4043981933594,419.3374055720214,415.94294240516865,57.94723573624008,3.394463166852745,3.1786200502214204,0.009908809678344843,427.24249220322173,408.9956059413095,424.0299987792969,421.4440002441406,420.90399169921875
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,422.7449951171875,57858600,-0.0015776541495821084,418.77889862060545,420.53285827636716,419.6619379096563,416.20968957034586,59.67577107585644,3.4522483393104153,3.2333457080392196,0.007697068693754604,427.17194469467415,410.38585254653674,423.4129943847656,424.0299987792969,421.4440002441406
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,420.3489990234375,63454700,-0.0056677101359551285,419.27414855957034,420.49237854003906,419.727372301445,416.37201543125144,54.60617512860419,3.355356870193532,3.2577479404700824,0.00786490697303837,426.7108221325134,411.8374749866273,422.7449951171875,423.4129943847656,424.0299987792969
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,419.4110107421875,49792700,-0.0022314512070426007,419.55694885253905,420.46489868164065,419.69724262913473,416.49119171795485,52.11838022715768,3.2060509111798865,3.2474085346120436,0.007729153129865982,426.5253407218932,412.5885569831849,420.3489990234375,422.7449951171875,423.4129943847656
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,421.5639953613281,73478600,0.005133352639766775,419.9697982788086,420.1528985595703,419.87502860362935,416.6901251941656,40.690844060290175,3.184903409463743,3.2349075095823836,0.0077782035688604015,426.33103570254303,413.60856085507413,419.4110107421875,420.3489990234375,422.7449951171875
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,422.4830017089844,50747500,0.0021799924988104014,420.1894989013672,419.8265985107422,420.12340699461555,416.9172968221977,46.67935143057237,3.206110172417823,3.229148042149472,0.007381015834578244,426.5806729810073,413.7983248217271,421.5639953613281,419.4110107421875,420.3489990234375
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,425.19000244140625,70728800,0.00640736011028098,420.5469497680664,419.57543884277345,420.6059398943099,417.241716650402,70.3501109758717,3.3642232439079294,3.2561630825011636,0.007493383019942247,427.2253872742868,413.868512261846,422.4830017089844,421.5639953613281,419.4110107421875
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,423.7340087890625,69060400,-0.0034243365177533125,420.91394958496096,419.63539916992187,420.9038512176197,417.4963163421142,71.16483548319343,3.407534875505519,3.2864374411020347,0.007476821965317885,427.43636333375343,414.3915358361685,425.19000244140625,422.4830017089844,421.5639953613281
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,424.2820129394531,45281000,0.0012932739384234893,421.26920013427736,419.62193969726565,421.2255809054134,417.76242209102946,69.16718166991157,3.4631588143839167,3.3217817157584113,0.007473924495242098,427.70804523136815,414.83035503718656,423.7340087890625,425.19000244140625,422.4830017089844
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,429.7130126953125,54801500,0.012800447792337577,421.857600402832,419.72531982421873,422.03390774254666,418.23107270296214,74.58484040278174,3.8028350395845223,3.417992380523634,0.007936231228964273,429.11602367053393,414.5991771351301,424.2820129394531,423.7340087890625,425.19000244140625
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,430.5719909667969,39392800,0.0019989580164132548,422.04794921875,419.6937194824219,422.84705852580856,418.71503028193604,72.19556754899455,4.132028243872526,3.5607995531934122,0.006453545445152156,430.0134749320145,414.08242350548545,429.7130126953125,424.2820129394531,423.7340087890625
